"noun","n"
"스탠딩들어가는건",1
"스탠딩들어갈려한쉑",1
"스탠딩뛰",1
"스탠딩러들",1
"스탠딩만입장임",1
"스탠딩버린",1
"스탠딩별",1
"스탠딩보",1
"스탠딩비비는거도힘든디두시간전부터서잇는게넘힘듬",1
"스탠딩샛기들",1
"스탠딩안간다",1
"스탠딩완쓰들",1
"스탠딩은고생많이했누",1
"스탠딩입장",1
"스탠딩자리싸움",1
"스탠딩잘버티냐",1
"스탠딩진짜",1
"스탠딩쪽",1
"스탠딩표로",1
"스탠딩하려",1
"스탠딩할거",1
"스탠안갈거",1
"스탠언제가야함",1
"스탠입장왜안함",1
"스탭",1
"스탭형",1
"스턱까지",1
"스턱떼창",1
"스턱떼창은",1
"스턱떼창잘좀해라",1
"스턱만",1
"스턱부를때",1
"스턱안하면",1
"스턱으로",1
"스턱은",1
"스턱을",1
"스턱인마이헤드",1
"스턱인마헤드는",1
"스턱인마헫",1
"스턱제발하지마",1
"스턱풀떼창할건댜",1
"스턱하지마",1
"스텝들",1
"스텝알바",1
"스토어앞",1
"스토쿠",1
"스트랩실",1
"스트렙실살려했는데",1
"스티커사",1
"스팟",1
"스펙",1
"스포안당하는거",1
"스포좀",1
"스피커",1
"스핀무브",1
"슨대화",1
"슬랙스",1
"슬로건같은거",1
"슬로건나눔",1
"슬로건내",1
"슬로건찢어서",1
"슬리브사",1
"슬리브사기가능",1
"슬쩍가서",1
"습기찬",1
"습득",1
"승리가",1
"승리도아님",1
"승자",1
"승프게",1
"승한",1
"시가면",1
"시간걸리는데",1
"시간금방",1
"시간남음",1
"시간동안계속서있네",1
"시간반도아니고",1
"시간스터디카페에서노숙",1
"시간을달려가는중",1
"시강",1
"시골아재",1
"시그널",1
"시넘네",1
"시넘어가면",1
"시넘어서",1
"시넘으면",1
"시도착",1
"시도착예정",1
"시맞춰서",1
"시바련들아",1
"시반까지만",1
"시반부터",1
"시반에",1
"시반쯤에가는데",1
"시발럼",1
"시발련들",1
"시발뭐야방금",1
"시발시발시발시발",1
"시발연속등록",1
"시발젤리발판새",1
"시발후기쓸",1
"시버스타고",1
"시벌",1
"시부럴",1
"시부터",1
"시선",1
"시설좋은데좀",1
"시세좀",1
"시알리스",1
"시야어떠",1
"시야좋은건",1
"시에가면",1
"시원하네",1
"시원하드",1
"시원한",1
"시원함",1
"시이발",1
"시이불",1
"시작도안",1
"시작때",1
"시작시간",1
"시작이에용",1
"시작하",1
"시작하면",1
"시작한",1
"시작해",1
"시잘년아",1
"시전",1
"시정도까지만",1
"시정도에가도",1
"시조금넘어서",1
"시줄서면",1
"시즌송",1
"시켜먹누",1
"시켰누",1
"시큐가",1
"시큐넘들은",1
"시큐분",1
"시큐형님때매",1
"시팔넘",1
"시험때문에",1
"식당가쪽",1
"식수대",1
"신경쓰자마",1
"신고",1
"신고가능함",1
"신곡티저",1
"신곡한다했을때",1
"신기한게",1
"신길",1
"신나게노네",1
"신라구걸충",1
"신발",1
"신분검사",1
"신용카드",1
"신차리자누",1
"신참시큐한테",1
"신청하",1
"신청할까했능데",1
"신호줘야",1
"실검",1
"실려나간거",1
"실망마라",1
"실망한점",1
"실물좀",1
"실버",1
"실북갤",1
"실체",1
"실체콘",1
"실트",1
"실트문구",1
"실패함",1
"심각하드",1
"심경변화",1
"심장",1
"심했노",1
"십덕그이상그이하도아니었다",1
"십덕출신이라",1
"십장문충이니까",1
"싰는다",1
"싱크맞춰서",1
"싶당",1
"싸개년",1
"싸게싸게개추박자",1
"싸고맛난",1
"싸움남",1
"싹쓸이",1
"싼거살때만",1
"쌀듯",1
"쌈붙은썰",1
"쌍디봉",1
"써도될듯",1
"썰좀풀어봐",1
"썸녀랑",1
"쏴리질러어어엉",1
"쓰던거로",1
"쓰라이스가지랄한거야",1
"쓰러졌노",1
"쓰러지누",1
"쓰러지는거",1
"쓸거많겟네",1
"쓸모",1
"씨발",1
"씨발년들아",1
"씨발년아",1
"씨부릴말이",1
"씹덕",1
"씹덕사하기",1
"씹떡상",1
"씹떡상각",1
"씹떡상소식에",1
"씹떡상하네",1
"씹새끼",1
"씹새끼야",1
"씹새들",1
"씹오진다",1
"씹좆만한",1
"씹패배",1
"씹팬코뉴비들",1
"아가리똥내나는거같은데",1
"아그들",1
"아까어떤분이",1
"아까의미심장한",1
"아냨",1
"아노락",1
"아늑하네",1
"아는형",1
"아니시발",1
"아돈워너",1
"아돈케어",1
"아래로",1
"아르마딜로마냥",1
"아무거나바꾸",1
"아무것",1
"아무것도안먹음",1
"아무도",1
"아무도안함",1
"아무자리",1
"아무자리나주",1
"아뭐해",1
"아미친",1
"아버님",1
"아부지",1
"아빠",1
"아쉬운거",1
"아쉬움",1
"아쉽",1
"아스날",1
"아시발스탠딩벌써화나네",1
"아씨바",1
"아아",1
"아아아",1
"아아아아아",1
"아아아아아앙",1
"아아아아악",1
"아아아아악아아아아아악으아아악",1
"아아알기",1
"아알",1
"아알기",1
"아우",1
"아우아",1
"아우우우우우",1
"아워",1
"아이돌이나해",1
"아이아이아이",1
"아이유",1
"아이즈원빠는",1
"아이컨택",1
"아임소리데스네",1
"아재팬",1
"아저씨",1
"아조씨",1
"아직많이남았다",1
"아침안먹을예정",1
"아크릴",1
"아크릴스탠드",1
"아트홀",1
"아파트",1
"아픈거",1
"악개가",1
"악개는",1
"악플단거",1
"안간애",1
"안경쓰",1
"안경쓴넘",1
"안구",1
"안기다렷어도됫냐",1
"안끝난곳",1
"안나오노",1
"안나온",1
"안나옴",1
"안남음",1
"안내말씀",1
"안내멘트",1
"안녕",1
"안녕하게요원스입니다는",1
"안뇽하세요",1
"안달음",1
"안대따",1
"안돌려주는",1
"안된다매",1
"안띄우면",1
"안먹음",1
"안받고",1
"안받는데",1
"안보낸",1
"안봤노",1
"안봤는데",1
"안사길잘한듯",1
"안사면",1
"안산다",1
"안삿는데",1
"안샀으면",1
"안어울렸음",1
"안오네",1
"안올라오냐",1
"안울거같아도",1
"안울줄",1
"안잊혀진다",1
"안전빵가능",1
"안좋아보이냥",1
"안좋은게",1
"안지르는데",1
"안치골",1
"안터져",1
"안터져서",1
"안터지는거",1
"안터질러나",1
"안터짐",1
"안티샛기들이",1
"안파",1
"안하긴",1
"안하노",1
"안하는놈들은참",1
"안하는이유무엇",1
"안한댔지",1
"안할각이다",1
"안했너",1
"안했농",1
"안했누",1
"안흔들고",1
"안힘들엇다가",1
"알기",1
"알라딘밧는데",1
"알람",1
"알록달록하고",1
"알앗내",1
"알제링",1
"알티구걸",1
"암거",1
"암내유전자",1
"암표상",1
"암표상들",1
"암표상할아버지",1
"압살이긴한데",1
"압승",1
"압정박고",1
"앙코르꺼",1
"앙콘각이냐",1
"앙콘대",1
"앙콘도",1
"앙콘은",1
"앙콜이벤트",1
"앞구역",1
"앞모습봄",1
"앞번호",1
"앞번호아니면",1
"앞에놈",1
"앞에분",1
"앞열구함",1
"앞열구해봐요",1
"앞자리였던사람",1
"앞줄",1
"애교를하네",1
"애드립",1
"애매",1
"애매한가",1
"애매한곡들이",1
"애매한번호가",1
"애매해서",1
"애미뒤진",1
"앨범들고가는",1
"앵간하",1
"앵꼬르",1
"앵콜땐",1
"앵콜유도때",1
"앵콜이벤트",1
"앵콜타임",1
"야구기사",1
"야는데",1
"야리지마",1
"야바이들리노",1
"야벅지",1
"약국안하",1
"약국판매",1
"약빨냐",1
"약속",1
"약탈단",1
"얄짤",1
"양도구해봐요",1
"양도부탁",1
"양도하고",1
"양도해주",1
"양식",1
"양심",1
"양옆에여덕",1
"양쪽다",1
"얘기",1
"얘기같노",1
"얘기하는거보다",1
"얘덜아",1
"어감",1
"어그로",1
"어깨싸움",1
"어나나나나나",1
"어나더플랜",1
"어느",1
"어느구역에",1
"어도됨",1
"어디갓노",1
"어디갤꺼",1
"어디서나는거냐",1
"어디서봐여",1
"어디서하나여",1
"어디선가",1
"어디슴",1
"어디신가용",1
"어디에나있네",1
"어디잇나욘",1
"어딘가",1
"어딜카메라찍고있는거냐",1
"어딧냐",1
"어딧는거야근데",1
"어딧는데",1
"어딧음",1
"어따가",1
"어따쓴다는걸까",1
"어땟녀",1
"어땠음",1
"어떠",1
"어떡하지란",1
"어떤새끼",1
"어떤할아버지가",1
"어떻게되나여",1
"어떻게할거임",1
"어렵네",1
"어른",1
"어린애들이",1
"어마무시",1
"어머님",1
"어제꺼랑",1
"어제랑",1
"어제못한거",1
"어제보단",1
"어제보자",1
"어제사",1
"어제생각나",1
"어제썻으면",1
"어제한",1
"어쩔수업지",1
"어치",1
"어캄",1
"어캐새움",1
"어케들어왔누",1
"어케받아갓냐",1
"어케생각함",1
"어케하는거임",1
"억울해서",1
"언니",1
"언니들",1
"언더아머",1
"언론사",1
"언제갈까요",1
"언제까지해야되누",1
"언제나레전드지",1
"언제드가꼬녀",1
"언제부토",1
"언제오노",1
"언제출발해야대나",1
"언제켜냐",1
"언젠간",1
"얼굴좀보자",1
"얼마쯤함",1
"얼업때",1
"얼음물필요한디",1
"얼평좀",1
"엄예",1
"엄청잘함",1
"업는데뭐야",1
"업로드",1
"없네",1
"없노",1
"없누",1
"없어서그런가",1
"없을정도로",1
"없이두",1
"엇저녁에했으니까",1
"엉골",1
"엉골에서",1
"엉존뜨",1
"에도",1
"에로틱",1
"에반데",1
"에서도",1
"에에에",1
"에에에에에",1
"에요",1
"에치",1
"에코백",1
"에코백들",1
"에프터문",1
"에햄",1
"엔딩땐",1
"엘홀더가",1
"여권지갑",1
"여기존버더이상못하겟다",1
"여덕개많노",1
"여덕누나",1
"여덕듀오",1
"여덕있넹",1
"여덕존나만앗음",1
"여름콘",1
"여분",1
"여신님",1
"여운존나오지네",1
"여원스",1
"여유",1
"여자노래개잘부름",1
"여자들",1
"여자새끼",1
"여자원스들",1
"여지",1
"역에",1
"역이노",1
"역전",1
"연결부분",1
"연결자체",1
"연결하면",1
"연기",1
"연대기",1
"연락",1
"연락씹고있다",1
"연속등록뜬다",1
"연습때",1
"연습생",1
"연습안해감",1
"연습좀",1
"연습함",1
"연습해가",1
"연예인본거",1
"연예인앉으면",1
"연예인이라기보단",1
"연전연승",1
"연전연패",1
"연전연패중",1
"연출",1
"연패",1
"연표",1
"연합트",1
"열간",1
"열심히응원해서",1
"열심히할걸",1
"열어영",1
"열좀하자",1
"열차",1
"열팜",1
"염병",1
"염증나",1
"였들었는데",1
"영사",1
"영상들이",1
"영상보",1
"영상이넹",1
"영상좀",1
"영상중",1
"영상찍는건",1
"영상찍으면서",1
"영상찾아서봤음",1
"영앤와일드",1
"영어",1
"영이몬",1
"영점",1
"영중떴다",1
"영중보",1
"영중앞에넘",1
"영중음소거하",1
"영중이라도보",1
"영중이새",1
"영중좌표",1
"영혼뺏기는줄",1
"옆모습봄",1
"옆에깔때기눌러서",1
"옆에분",1
"옆에앉은",1
"옆에옆에",1
"옆옆놈",1
"옆으로갈껄",1
"옆좌석놈",1
"옆쪽",1
"예감",1
"예능",1
"예리분",1
"예매안했는데",1
"예목나",1
"예상",1
"예상밖",1
"예상시간",1
"예상외",1
"예상하심",1
"예솔예스",1
"예술",1
"예스올",1
"예스올예스",1
"예스요",1
"예습",1
"예언",1
"예에에에에에",1
"예전",1
"예지",1
"예토전생",1
"예판포카",1
"예판포카랑",1
"옛날",1
"오금",1
"오널",1
"오는넘들",1
"오늘거",1
"오늘꺼",1
"오늘도백퍼",1
"오늘막콘",1
"오늘매진댄것들",1
"오늘복장",1
"오늘본",1
"오늘봐서",1
"오늘부",1
"오늘스텐딩가는넘들이",1
"오늘옴",1
"오늘은널널하겠네",1
"오늘자",1
"오늘저녁",1
"오늘콘",1
"오늘해서",1
"오디오",1
"오래기다린넘들",1
"오랜만",1
"오랫만",1
"오랴들고잇으면",1
"오려구여",1
"오류",1
"오르비자너",1
"오른쪽넘",1
"오몰또몰하노",1
"오물범벅",1
"오바",1
"오새",1
"오셈",1
"오신거",1
"오염변이",1
"오오오오오",1
"오우",1
"오이오",1
"오졌움",1
"오졌음",1
"오줌",1
"오줌참기",1
"오지노",1
"오진듯",1
"오질것",1
"오짐",1
"오징어",1
"오케이접수",1
"오해하겠누",1
"오후새끼",1
"온거봣는데",1
"온대",1
"온제",1
"올공건너",1
"올공아닌데",1
"올땐",1
"올리",1
"올리누",1
"올리는거보고",1
"올린영상",1
"올림",1
"올림픽",1
"올림픽공원",1
"올림픽공원역",1
"올림픽대교",1
"올제잘까지는",1
"올제잘때부터",1
"올제잘은",1
"올제잘이",1
"올제잘이냐",1
"올제잘하고",1
"올초",1
"올콘뛰고싶다",1
"올콘뛰는데",1
"올콘러가",1
"올콘러들아",1
"올콘러인데도",1
"올콘아닌",1
"올콘아닐거면",1
"올콘인거같다",1
"올콘한다",1
"올콘합니다",1
"올해안에",1
"올해앙콘하면",1
"올해잘",1
"올해초",1
"옷갈아입고",1
"옷트갤꺼",1
"와꾸면",1
"와닿네",1
"와닿았다",1
"와씨발",1
"와아아아아아",1
"와이파이",1
"완벽비교",1
"완숭이들",1
"완쓰",1
"완쓰가",1
"완창",1
"완창했냐",1
"왓럽응원법",1
"왓럽응원법이",1
"왓럽이면",1
"왓이즈럽",1
"왓이즈럽같은",1
"왔나보던데",1
"왔누",1
"왔다",1
"왔으면",1
"왕따",1
"왕복",1
"왜가만히있냐고",1
"왜막꺼지냐",1
"왜모른다는거지",1
"왜새삼스레",1
"왜이리욕함",1
"왜저래",1
"왜차단했나",1
"왜캐느려",1
"왜케덥냐",1
"왜케힘드냐",1
"왜하는거임",1
"왠만한",1
"왠일",1
"왠지모를",1
"왤캐",1
"왤케많아",1
"외국놈",1
"외국원수",1
"외대",1
"외친새끼들",1
"외쿡인들",1
"왼쪽놈",1
"왼쪽사람",1
"왼쪽코",1
"요기요시킨새끼",1
"요리잘",1
"요정",1
"요정같은펴넝",1
"요한넘",1
"욕존나하면서",1
"욧는디",1
"용기",1
"용어같은거",1
"우는거같아",1
"우럭따",1
"우리는몰랐는데",1
"우리윾",1
"우리콘왔다던데",1
"우산",1
"우승",1
"우아때",1
"우에확인함",1
"우오오오오옥이야아아아아아",1
"우왕",1
"우우우우우",1
"우우욱",1
"우월",1
"우지",1
"우짜",1
"운전",1
"울거",1
"울부짖네",1
"울산사는지방원스올공으로출발",1
"울산역",1
"울산출발",1
"울와나올때",1
"울와를",1
"울와보면",1
"울와설명해준부분듣고",1
"울와시",1
"울와짬이면",1
"울와콘보러오면",1
"웃겨서감동이",1
"웃겼던거",1
"웃기네",1
"웃음",1
"웅장한",1
"워너",1
"워너노우",1
"워노너",1
"워아이니",1
"원가양도함",1
"원더걸스",1
"원더준거같다",1
"원몰탐도",1
"원밀떼창하고싶너",1
"원밀안햇누",1
"원법",1
"원숭이반",1
"원스가아닌",1
"원스너무착해",1
"원스대상",1
"원스동생",1
"원스들이",1
"원스력이",1
"원스분",1
"원스여러분들",1
"원스잘알",1
"원스퀘스트",1
"원스하",1
"원쓰퀘스트",1
"원인어밀리언도",1
"원인어밀리언조아요",1
"원인어밀리언하면",1
"원투뜨이래츠고",1
"원투텐",1
"원트나눔이농",1
"원트본다",1
"원트에",1
"원트에서",1
"원트잘",1
"원트키면",1
"원트펌글",1
"원트한다",1
"원플원",1
"월공강",1
"월드투어때",1
"월드투어트와이스",1
"월요일이자너",1
"월컴백이",1
"월투막콘",1
"웨이크업",1
"웹툰",1
"위기관리",1
"위안부욕",1
"위치선정",1
"위치추적",1
"위험한가",1
"위후보임",1
"윗열들",1
"유닛곡빼면",1
"유닛공연",1
"유닛등장",1
"유닛때",1
"유닛무대한건노래",1
"유도",1
"유럽애",1
"유리",1
"유머",1
"유산소함",1
"유식이",1
"유실",1
"유앤아",1
"유우우",1
"유유",1
"유입",1
"유장꾸",1
"유지됨",1
"유출",1
"유튭직캠",1
"유학",1
"유황냄새",1
"육수",1
"육수흘리는거",1
"윤아",1
"율동요",1
"윾갈래",1
"윾시",1
"윾왜",1
"은근감성곡",1
"은근빨",1
"음간사람",1
"음료",1
"음료수",1
"음성중계",1
"음중갑",1
"음중기차",1
"음중듣고있는게",1
"음중들으면서",1
"음중때",1
"음중러때문에",1
"음중링",1
"음중분",1
"음중켜줘",1
"음중키",1
"음중텐션",1
"음중해주는사람",1
"음판털리",1
"응근",1
"응원도",1
"응원도열심히하고",1
"응원독려맨",1
"응원뒤지게안하",1
"응원밥",1
"응원법도잘함",1
"응원법도하노",1
"응원법떼창",1
"응원법삑사리나든",1
"응원법안하",1
"응원법을따지냐",1
"응원법을빡세게하면",1
"응원법잘안했음",1
"응원법정리",1
"응원법정리된거",1
"응원법정석대로",1
"응원법하는법알아내서",1
"응원법하다보면",1
"응원법할때",1
"응원법했네",1
"응원봉이런",1
"응원봉포카",1
"응원빡시게했는디",1
"응원안했다고",1
"응원열심",1
"응원열심히함",1
"응원열심히했더니",1
"응원작기만해바",1
"응원잘",1
"응원잘하더라",1
"응원제대로처해",1
"응원조왓따",1
"응원좀",1
"응원파이팅하구",1
"응원하기",1
"응원하러간",1
"응원한거",1
"응원할",1
"응원할맛나지",1
"응원훨씬잘했다",1
"응집",1
"의견",1
"의도",1
"의문",1
"의문점",1
"의식",1
"의탠딩간다",1
"의탠딩이",1
"의탠에서",1
"의탠이랑",1
"이개",1
"이거념글가게",1
"이거라이브로못본건패배야",1
"이거말투",1
"이거뭔소리야",1
"이거불량",1
"이거외워라",1
"이거체크",1
"이건아니지진짜",1
"이건좀",1
"이건팩트디",1
"이걸",1
"이것저것하는거지",1
"이게아이돌이다",1
"이꾸요",1
"이날씨",1
"이넘",1
"이넘들실려나가자마자펜스먹는거바",1
"이녀석",1
"이놈",1
"이다",1
"이동",1
"이디시콘",1
"이디야",1
"이디야지겹",1
"이때다싶어서",1
"이때진짜",1
"이런거",1
"이런걱정",1
"이런말은좀그런데",1
"이럼",1
"이렇게많은데",1
"이론",1
"이름갓원법등장",1
"이름법",1
"이름응원법은왜이리어렵냐",1
"이마트",1
"이말",1
"이몸상태",1
"이미지",1
"이미지피켓",1
"이번사나소감",1
"이번앨범",1
"이번앨범자체",1
"이번주",1
"이번콘서트글렀다",1
"이번학기",1
"이벤뭔데",1
"이벤부스",1
"이벤부스앞",1
"이벤트때",1
"이벤트보",1
"이벤트영상",1
"이벤트좀",1
"이분위",1
"이불와이스",1
"이상한",1
"이상함",1
"이새",1
"이새기",1
"이새끼",1
"이새끼들",1
"이십번",1
"이씀",1
"이안보여",1
"이야아아아아악",1
"이야야야아아아아아",1
"이었어",1
"이였눙",1
"이이잇",1
"이제논란",1
"이지랄하는거",1
"이커입갤",1
"이틀",1
"이하",1
"이해가안되",1
"이해못한넘",1
"이해안",1
"이해안감",1
"익숙",1
"익스프레스",1
"인간",1
"인간문화재",1
"인간적",1
"인거",1
"인기가요",1
"인당",1
"인듯",1
"인물",1
"인물새끼들밖에",1
"인상깊었던",1
"인상적",1
"인생",1
"인생최대",1
"인스타그램",1
"인싸가",1
"인싸고",1
"인싸남이나",1
"인싸들은",1
"인싸반이네",1
"인싸새끼들",1
"인싸커플들",1
"인어공주",1
"인원체크",1
"인원체크해",1
"인천",1
"인터뷰를따서",1
"인터뷰였노",1
"인피니티스톤입댈",1
"인형",1
"일기예보",1
"일나야하눈데",1
"일반인코스프레하는지",1
"일보닌",1
"일본곡",1
"일본분",1
"일본애",1
"일본애들",1
"일본에",1
"일본원스",1
"일본원스들이",1
"일본원스새끼들",1
"일본인완승",1
"일본투어",1
"일본투어는언제하지",1
"일안감아서",1
"일어낫농",1
"일욜날",1
"일욜콘",1
"일육",1
"일정한",1
"일차이나면",1
"일콘서트",1
"일콘하니까",1
"일화",1
"읽어주세여",1
"읽얻",1
"임나연",1
"임터뷰",1
"입갤인데",1
"입갤하면",1
"입갤했다",1
"입구퍈스",1
"입꾹다물고",1
"입냄새가",1
"입냄새나던거",1
"입냄새난다고",1
"입대일",1
"입대전",1
"입벌리고봄",1
"입술",1
"입원해서",1
"입장가능하지",1
"입장됨",1
"입장시키노",1
"입장중이",1
"입장함",1
"입장해서",1
"입조심",1
"입털어서",1
"잇는거",1
"잇몸뒤쪽",1
"잇음",1
"잇츠",1
"잇츠심플이랑",1
"있나용",1
"있던거",1
"있던넘",1
"있어야하누",1
"있었냐",1
"있은거",1
"있지다있지",1
"있지생일축하노래",1
"있지에",1
"자격증",1
"자극",1
"자금",1
"자기가슴",1
"자기꺼아니라고",1
"자꾸",1
"자리구해봐여",1
"자리빈",1
"자리추천좀",1
"자메이카",1
"자살",1
"자살시도",1
"자석",1
"자세",1
"자수",1
"자연스러운상황이지",1
"자전거",1
"자주감",1
"자주보",1
"자주부치노",1
"자짤다니까",1
"자짤다봄",1
"자짤땐거",1
"자짤떼는건",1
"자짤안떼고",1
"자짤안떼너",1
"자차있는사람들도많겠구나",1
"자책아",1
"자판기",1
"작년막콘보고",1
"작은방광",1
"잔망",1
"잔망떠는거",1
"잔잔",1
"잘된거",1
"잘들립니다",1
"잘못하는거보다",1
"잘못하면",1
"잘못함",1
"잘못해서",1
"잘버팀",1
"잘보이노",1
"잘보이자너",1
"잘보일까",1
"잘볼수",1
"잘생겼누",1
"잘생긴넘은",1
"잘생긴새끼",1
"잘생긴원스들",1
"잘안들림",1
"잘터졌음",1
"잘터짐",1
"잘텐목격",1
"잘통해부분",1
"잘한거같음",1
"잘했누",1
"잠깐다시",1
"잠깐잠깐",1
"잠실",1
"잠실수양",1
"잠실역",1
"잡담",1
"잡아조져야돼",1
"잡으러간다",1
"잡하노",1
"잡혀간썰",1
"잡히는애들보면",1
"장난",1
"장날",1
"장례식",1
"장례식장",1
"장받음",1
"장사",1
"장소",1
"장어",1
"장점좀",1
"장주고",1
"장터",1
"재래시장",1
"재미가",1
"재밌게즐겨주라",1
"재밌네",1
"재밌더라구요",1
"재밌어보인다",1
"재밌어서",1
"재밌었다",1
"재밌을것",1
"재밌음",1
"재발급가능함",1
"재발급불가능함",1
"재입갤",1
"재작년",1
"재즈나",1
"재즈페스티벌",1
"재패놈",1
"재패온건",1
"재패함",1
"재평가",1
"쟁탈전",1
"저각",1
"저거머임",1
"저격오지",1
"저기가면",1
"저기가서",1
"저도반가워요",1
"저랑맞장뜨실분",1
"저번콘",1
"저색기",1
"저자",1
"적당",1
"적당함",1
"적시타",1
"적은이유",1
"전개",1
"전거",1
"전경",1
"전곡메들리",1
"전공",1
"전공듣고있으면",1
"전날충",1
"전날충잇노",1
"전날충하니까",1
"전달해보셈",1
"전부뒤통수",1
"전사",1
"전시해놔야지",1
"전시회",1
"전야제",1
"전체적",1
"전투적으로",1
"전팬매님",1
"전후감상",1
"절도죄",1
"젊은애들도",1
"점들",1
"점령함",1
"점마",1
"점심",1
"점심먹",1
"정갤나눔장소에서",1
"정갤하노",1
"정답",1
"정도",1
"정도롤",1
"정독중",1
"정리",1
"정리글",1
"정리본",1
"정리시작",1
"정리한거",1
"정말루",1
"정면중",1
"정모",1
"정문",1
"정보가있느",1
"정상맞제",1
"정신승리",1
"정신옶엇네",1
"정연공구",1
"정연님피셜",1
"정예",1
"정예완쓰가많아",1
"정예트붕이들",1
"정의의사",1
"정정",1
"정확",1
"정확한좌석수아는사람있냐",1
"제가제일",1
"제거",1
"제다삿",1
"제망",1
"제목들",1
"제발그만해",1
"제발그만해줘",1
"제발대답해줘부탁이야",1
"제보",1
"제안",1
"제안오고",1
"제왑식구들",1
"제왑이",1
"제왑콜",1
"제왚",1
"제왚에",1
"제왚은상줘야됨",1
"제왚트",1
"제일재밌었습니다",1
"제일제면소",1
"제주",1
"제트봉",1
"제트봉포카",1
"제한",1
"제해보신",1
"젠틀하고",1
"젤리들이",1
"젤리새끼들",1
"젤리캐리어족들이",1
"젤빠른",1
"젯디봉사고",1
"젯디봉사면",1
"젯디봉샵에서",1
"젯디봉이랑",1
"젯봉에",1
"젯봉좀",1
"젵디봉포카교환",1
"져버렀다",1
"조건",1
"조련보소",1
"조롱받네병신들",1
"조심하세용",1
"조심해",1
"조아하",1
"조언좀",1
"조온나",1
"조용함",1
"조은냄새남",1
"조입갤",1
"조절",1
"조져놨네",1
"조차",1
"조한걸",1
"조합아",1
"존경",1
"존경스러움",1
"존나게넓은데",1
"존나느낌있다니까",1
"존나떠들던데",1
"존나뜸",1
"존나많나",1
"존나많네",1
"존나많은데",1
"존나많이하드라",1
"존나미니까",1
"존나미안하더라",1
"존나밀길래",1
"존나빨리간거같네",1
"존나설렌다",1
"존나섹시함",1
"존나시끄럽네",1
"존나아프다",1
"존나안켜져",1
"존나열심히하셨음",1
"존나웃긴새끼봄",1
"존나이쁘다",1
"존나일찍와서",1
"존나잘하더라",1
"존나재밌었다",1
"존나좋음",1
"존나치열하고",1
"존나컷음",1
"존나크고",1
"존나크네",1
"존나핫하노",1
"존나힘들겟네",1
"존버인가",1
"존버할건데",1
"존버할껄",1
"존예",1
"존욘쟝",1
"존잘남",1
"존잼이었다",1
"졸귀",1
"졸라컸는데",1
"졸라크네",1
"졸림",1
"좀늦을꺼같은데",1
"좀시큼한냄새남",1
"좀있다가면",1
"좁은거만",1
"좃간지일듯",1
"좃같내",1
"좃도모름",1
"좃만하농",1
"좃목단이엇네",1
"종류",1
"종이컵",1
"종합",1
"종합운동장",1
"종합운동장인디",1
"좆같은꼴",1
"좆그널이아니라",1
"좆급식년아",1
"좆덕",1
"좆디야",1
"좆릉이",1
"좆목년들이",1
"좆목무리들",1
"좆목하면",1
"좆창년들아",1
"좋겠",1
"좋구나했는데",1
"좋긴",1
"좋나게잘한다니까",1
"좋댜",1
"좋앆던점",1
"좋앙",1
"좋은거",1
"좋은거같냐",1
"좋은거엔",1
"좋은거임",1
"좋은번호",1
"좋은일이야",1
"좋은점은",1
"좌석가",1
"좌석구함",1
"좌석구해",1
"좌석구해봄",1
"좌석극싸빼고",1
"좌석수",1
"좌석양도구함",1
"좌석에잇으니",1
"좌석줄",1
"좌석지금",1
"좌좌가는십게이샛기들업젱",1
"좌측",1
"좌표좀",1
"좌표찍힘",1
"죄송한데",1
"죠갤을",1
"주기적",1
"주름",1
"주말",1
"주먹밥",1
"주목",1
"주목하",1
"주무",1
"주변다",1
"주앙",1
"주옥",1
"주위사람들",1
"주인공",1
"주인찾아요",1
"주제",1
"주차",1
"주차하기좋냐",1
"죽었을땐",1
"죽을거",1
"죽지말자",1
"준비물뭐",1
"준우승자",1
"줄서는거하니까",1
"줄설라카는데",1
"줄스는곳에",1
"줄스는데",1
"줄어디",1
"줄얼마나잇슴",1
"줄요약후기",1
"중간부분",1
"중간중간",1
"중계해",1
"중구",1
"중국사람",1
"중국인인척",1
"중궈",1
"중딩",1
"중러땜",1
"중러행님",1
"중반",1
"중발돤거",1
"중복",1
"중복머노",1
"중앙구합니",1
"중앙부분",1
"중앙제어안",1
"중앙쪽",1
"쥇디봉",1
"쥰비중",1
"즈그애미",1
"즐거워보이노",1
"즙짜냐",1
"즙짯슴",1
"지각",1
"지갑",1
"지갑찾운사람",1
"지금김",1
"지금날씨",1
"지금도착하면",1
"지금먹으면",1
"지금봄",1
"지들맘대로",1
"지랄들이",1
"지랄떠는애들",1
"지미집",1
"지미짚",1
"지방",1
"지방놈",1
"지방소똥",1
"지속되",1
"지에스",1
"지원",1
"지정석인데",1
"지퍼",1
"지퍼백잃어버려가꼬",1
"지하상가",1
"지하주차장이어디",1
"지하철가는길",1
"지하철타고",1
"지하철타는거",1
"지효가족",1
"지효갤어딨나여",1
"지효모모",1
"지효미나케미",1
"지효빼고",1
"지효포카",1
"직거래",1
"직관",1
"직관남",1
"직원",1
"직접가드",1
"직접사",1
"직캠이랑",1
"진거",1
"진라면사이영상가즈아",1
"진심오바",1
"진안찍",1
"진이다",1
"진지글",1
"진지하게",1
"진지하게반성합니다",1
"진짜감사",1
"진짜개미쳤다",1
"진짜개미쳤음",1
